Province/State,Country/Region,Lat,Long,Date,Value
#adm1+name,#country+name,#geo+lat,#geo+lon,#date,#affected+infected+value+num
Tianjin,Mainland China,39.3054,117.323,2020-02-24,135
Tianjin,Mainland China,39.3054,117.323,2020-02-23,135
Tianjin,Mainland China,39.3054,117.323,2020-02-22,135
Tianjin,Mainland China,39.3054,117.323,2020-02-21,132
Tianjin,Mainland China,39.3054,117.323,2020-02-20,131
Tianjin,Mainland China,39.3054,117.323,2020-02-19,130
Tianjin,Mainland China,39.3054,117.323,2020-02-18,128
Tianjin,Mainland China,39.3054,117.323,2020-02-17,125
Tianjin,Mainland China,39.3054,117.323,2020-02-16,124
Tianjin,Mainland China,39.3054,117.323,2020-02-15,122
Tianjin,Mainland China,39.3054,117.323,2020-02-14,120
Tianjin,Mainland China,39.3054,117.323,2020-02-13,119
Tianjin,Mainland China,39.3054,117.323,2020-02-12,112
Tianjin,Mainland China,39.3054,117.323,2020-02-11,106
Tianjin,Mainland China,39.3054,117.323,2020-02-10,95
Tianjin,Mainland China,39.3054,117.323,2020-02-09,91
Tianjin,Mainland China,39.3054,117.323,2020-02-08,88
Tianjin,Mainland China,39.3054,117.323,2020-02-07,81
Tianjin,Mainland China,39.3054,117.323,2020-02-06,79
Tianjin,Mainland China,39.3054,117.323,2020-02-05,69
Tianjin,Mainland China,39.3054,117.323,2020-02-04,67
Tianjin,Mainland China,39.3054,117.323,2020-02-03,60
Tianjin,Mainland China,39.3054,117.323,2020-02-02,48
Tianjin,Mainland China,39.3054,117.323,2020-02-01,41
Tianjin,Mainland China,39.3054,117.323,2020-01-31,32
Tianjin,Mainland China,39.3054,117.323,2020-01-30,31
Tianjin,Mainland China,39.3054,117.323,2020-01-29,27
Tianjin,Mainland China,39.3054,117.323,2020-01-28,24
Tianjin,Mainland China,39.3054,117.323,2020-01-27,23
Tianjin,Mainland China,39.3054,117.323,2020-01-26,14
Tianjin,Mainland China,39.3054,117.323,2020-01-25,10
Tianjin,Mainland China,39.3054,117.323,2020-01-24,8
Tianjin,Mainland China,39.3054,117.323,2020-01-23,4
Tianjin,Mainland China,39.3054,117.323,2020-01-22,4
Tibet,Mainland China,31.6927,88.0924,2020-03-10,1
Tibet,Mainland China,31.6927,88.0924,2020-03-09,1
Tibet,Mainland China,31.6927,88.0924,2020-03-08,1
Tibet,Mainland China,31.6927,88.0924,2020-03-07,1
Tibet,Mainland China,31.6927,88.0924,2020-03-06,1
Tibet,Mainland China,31.6927,88.0924,2020-03-05,1
Tibet,Mainland China,31.6927,88.0924,2020-03-04,1
Tibet,Mainland China,31.6927,88.0924,2020-03-03,1
Tibet,Mainland China,31.6927,88.0924,2020-03-02,1
Tibet,Mainland China,31.6927,88.0924,2020-03-01,1
Tibet,Mainland China,31.6927,88.0924,2020-02-29,1
Tibet,Mainland China,31.6927,88.0924,2020-02-28,1
Tibet,Mainland China,31.6927,88.0924,2020-02-27,1
Tibet,Mainland China,31.6927,88.0924,2020-02-26,1
Tibet,Mainland China,31.6927,88.0924,2020-02-25,1
Tibet,Mainland China,31.6927,88.0924,2020-02-24,1
Tibet,Mainland China,31.6927,88.0924,2020-02-23,1
Tibet,Mainland China,31.6927,88.0924,2020-02-22,1
Tibet,Mainland China,31.6927,88.0924,2020-02-21,1
Tibet,Mainland China,31.6927,88.0924,2020-02-20,1
Tibet,Mainland China,31.6927,88.0924,2020-02-19,1
Tibet,Mainland China,31.6927,88.0924,2020-02-18,1
Tibet,Mainland China,31.6927,88.0924,2020-02-17,1
Tibet,Mainland China,31.6927,88.0924,2020-02-16,1
Tibet,Mainland China,31.6927,88.0924,2020-02-15,1
Tibet,Mainland China,31.6927,88.0924,2020-02-14,1
Tibet,Mainland China,31.6927,88.0924,2020-02-13,1
Tibet,Mainland China,31.6927,88.0924,2020-02-12,1
Tibet,Mainland China,31.6927,88.0924,2020-02-11,1
Tibet,Mainland China,31.6927,88.0924,2020-02-10,1
Tibet,Mainland China,31.6927,88.0924,2020-02-09,1
Tibet,Mainland China,31.6927,88.0924,2020-02-08,1
Tibet,Mainland China,31.6927,88.0924,2020-02-07,1
Tibet,Mainland China,31.6927,88.0924,2020-02-06,1
Tibet,Mainland China,31.6927,88.0924,2020-02-05,1
Tibet,Mainland China,31.6927,88.0924,2020-02-04,1
Tibet,Mainland China,31.6927,88.0924,2020-02-03,1
Tibet,Mainland China,31.6927,88.0924,2020-02-02,1
Tibet,Mainland China,31.6927,88.0924,2020-02-01,1
Tibet,Mainland China,31.6927,88.0924,2020-01-31,1
Tibet,Mainland China,31.6927,88.0924,2020-01-30,1
Tibet,Mainland China,31.6927,88.0924,2020-01-29,0
Tibet,Mainland China,31.6927,88.0924,2020-01-28,0
Tibet,Mainland China,31.6927,88.0924,2020-01-27,0
Tibet,Mainland China,31.6927,88.0924,2020-01-26,0
Tibet,Mainland China,31.6927,88.0924,2020-01-25,0
Tibet,Mainland China,31.6927,88.0924,2020-01-24,0
Tibet,Mainland China,31.6927,88.0924,2020-01-23,0
Tibet,Mainland China,31.6927,88.0924,2020-01-22,0
Xinjiang,Mainland China,41.1129,85.2401,2020-03-10,76
Xinjiang,Mainland China,41.1129,85.2401,2020-03-09,76
Xinjiang,Mainland China,41.1129,85.2401,2020-03-08,76
Xinjiang,Mainland China,41.1129,85.2401,2020-03-07,76
Xinjiang,Mainland China,41.1129,85.2401,2020-03-06,76
Xinjiang,Mainland China,41.1129,85.2401,2020-03-05,76
Xinjiang,Mainland China,41.1129,85.2401,2020-03-04,76
Xinjiang,Mainland China,41.1129,85.2401,2020-03-03,76
Xinjiang,Mainland China,41.1129,85.2401,2020-03-02,76
Xinjiang,Mainland China,41.1129,85.2401,2020-03-01,76
Xinjiang,Mainland China,41.1129,85.2401,2020-02-29,76
Xinjiang,Mainland China,41.1129,85.2401,2020-02-28,76
Xinjiang,Mainland China,41.1129,85.2401,2020-02-27,76
Xinjiang,Mainland China,41.1129,85.2401,2020-02-26,76
Xinjiang,Mainland China,41.1129,85.2401,2020-02-25,76
Xinjiang,Mainland China,41.1129,85.2401,2020-02-24,76
Xinjiang,Mainland China,41.1129,85.2401,2020-02-23,76
Xinjiang,Mainland China,41.1129,85.2401,2020-02-22,76
Xinjiang,Mainland China,41.1129,85.2401,2020-02-21,76
Xinjiang,Mainland China,41.1129,85.2401,2020-02-20,76
Xinjiang,Mainland China,41.1129,85.2401,2020-02-19,76
Xinjiang,Mainland China,41.1129,85.2401,2020-02-18,76
Xinjiang,Mainland China,41.1129,85.2401,2020-02-17,75
Xinjiang,Mainland China,41.1129,85.2401,2020-02-16,71
Xinjiang,Mainland China,41.1129,85.2401,2020-02-15,70
Xinjiang,Mainland China,41.1129,85.2401,2020-02-14,65
Xinjiang,Mainland China,41.1129,85.2401,2020-02-13,63
Xinjiang,Mainland China,41.1129,85.2401,2020-02-12,59
Xinjiang,Mainland China,41.1129,85.2401,2020-02-11,55
Xinjiang,Mainland China,41.1129,85.2401,2020-02-10,49
Xinjiang,Mainland China,41.1129,85.2401,2020-02-09,45
Xinjiang,Mainland China,41.1129,85.2401,2020-02-08,42
Xinjiang,Mainland China,41.1129,85.2401,2020-02-07,39
Xinjiang,Mainland China,41.1129,85.2401,2020-02-06,36
Xinjiang,Mainland China,41.1129,85.2401,2020-02-05,32
Xinjiang,Mainland China,41.1129,85.2401,2020-02-04,29
Xinjiang,Mainland China,41.1129,85.2401,2020-02-03,24
Xinjiang,Mainland China,41.1129,85.2401,2020-02-02,21
Xinjiang,Mainland China,41.1129,85.2401,2020-02-01,18
Xinjiang,Mainland China,41.1129,85.2401,2020-01-31,17
Xinjiang,Mainland China,41.1129,85.2401,2020-01-30,14
Xinjiang,Mainland China,41.1129,85.2401,2020-01-29,13
Xinjiang,Mainland China,41.1129,85.2401,2020-01-28,10
Xinjiang,Mainland China,41.1129,85.2401,2020-01-27,5
Xinjiang,Mainland China,41.1129,85.2401,2020-01-26,4
Xinjiang,Mainland China,41.1129,85.2401,2020-01-25,3
Xinjiang,Mainland China,41.1129,85.2401,2020-01-24,2
Xinjiang,Mainland China,41.1129,85.2401,2020-01-23,2
Xinjiang,Mainland China,41.1129,85.2401,2020-01-22,0
Yunnan,Mainland China,24.974,101.487,2020-03-10,174
Yunnan,Mainland China,24.974,101.487,2020-03-09,174
Yunnan,Mainland China,24.974,101.487,2020-03-08,174
Yunnan,Mainland China,24.974,101.487,2020-03-07,174
Yunnan,Mainland China,24.974,101.487,2020-03-06,174
Yunnan,Mainland China,24.974,101.487,2020-03-05,174
Yunnan,Mainland China,24.974,101.487,2020-03-04,174
Yunnan,Mainland China,24.974,101.487,2020-03-03,174
Yunnan,Mainland China,24.974,101.487,2020-03-02,174
Yunnan,Mainland China,24.974,101.487,2020-03-01,174
Yunnan,Mainland China,24.974,101.487,2020-02-29,174
Yunnan,Mainland China,24.974,101.487,2020-02-28,174
Yunnan,Mainland China,24.974,101.487,2020-02-27,174
Yunnan,Mainland China,24.974,101.487,2020-02-26,174
Yunnan,Mainland China,24.974,101.487,2020-02-25,174
Yunnan,Mainland China,24.974,101.487,2020-02-24,174
Yunnan,Mainland China,24.974,101.487,2020-02-23,174
Yunnan,Mainland China,24.974,101.487,2020-02-22,174
Yunnan,Mainland China,24.974,101.487,2020-02-21,174
Yunnan,Mainland China,24.974,101.487,2020-02-20,174
Yunnan,Mainland China,24.974,101.487,2020-02-19,172
Yunnan,Mainland China,24.974,101.487,2020-02-18,172
Yunnan,Mainland China,24.974,101.487,2020-02-17,171
Yunnan,Mainland China,24.974,101.487,2020-02-16,171
Yunnan,Mainland China,24.974,101.487,2020-02-15,168
Yunnan,Mainland China,24.974,101.487,2020-02-14,162
Yunnan,Mainland China,24.974,101.487,2020-02-13,156
Yunnan,Mainland China,24.974,101.487,2020-02-12,154
Yunnan,Mainland China,24.974,101.487,2020-02-11,153
Yunnan,Mainland China,24.974,101.487,2020-02-10,149
Yunnan,Mainland China,24.974,101.487,2020-02-09,141
Yunnan,Mainland China,24.974,101.487,2020-02-08,138
Yunnan,Mainland China,24.974,101.487,2020-02-07,138
Yunnan,Mainland China,24.974,101.487,2020-02-06,133
Yunnan,Mainland China,24.974,101.487,2020-02-05,128
Yunnan,Mainland China,24.974,101.487,2020-02-04,122
Yunnan,Mainland China,24.974,101.487,2020-02-03,117
Yunnan,Mainland China,24.974,101.487,2020-02-02,105
Yunnan,Mainland China,24.974,101.487,2020-02-01,93
Yunnan,Mainland China,24.974,101.487,2020-01-31,83
Yunnan,Mainland China,24.974,101.487,2020-01-30,70
Yunnan,Mainland China,24.974,101.487,2020-01-29,55
Yunnan,Mainland China,24.974,101.487,2020-01-28,44
Yunnan,Mainland China,24.974,101.487,2020-01-27,26
Yunnan,Mainland China,24.974,101.487,2020-01-26,16
Yunnan,Mainland China,24.974,101.487,2020-01-25,11
Yunnan,Mainland China,24.974,101.487,2020-01-24,5
Yunnan,Mainland China,24.974,101.487,2020-01-23,2
Yunnan,Mainland China,24.974,101.487,2020-01-22,1
Zhejiang,Mainland China,29.1832,120.0934,2020-03-10,1215
Zhejiang,Mainland China,29.1832,120.0934,2020-03-09,1215
Zhejiang,Mainland China,29.1832,120.0934,2020-03-08,1215
Zhejiang,Mainland China,29.1832,120.0934,2020-03-07,1215
Zhejiang,Mainland China,29.1832,120.0934,2020-03-06,1215
Zhejiang,Mainland China,29.1832,120.0934,2020-03-05,1215
Zhejiang,Mainland China,29.1832,120.0934,2020-03-04,1213
Zhejiang,Mainland China,29.1832,120.0934,2020-03-03,1213
Zhejiang,Mainland China,29.1832,120.0934,2020-03-02,1206
Zhejiang,Mainland China,29.1832,120.0934,2020-03-01,1205
Zhejiang,Mainland China,29.1832,120.0934,2020-02-29,1205
Zhejiang,Mainland China,29.1832,120.0934,2020-02-28,1205
Zhejiang,Mainland China,29.1832,120.0934,2020-02-27,1205
Zhejiang,Mainland China,29.1832,120.0934,2020-02-26,1205
Zhejiang,Mainland China,29.1832,120.0934,2020-02-25,1205
Zhejiang,Mainland China,29.1832,120.0934,2020-02-24,1205
Zhejiang,Mainland China,29.1832,120.0934,2020-02-23,1205
Zhejiang,Mainland China,29.1832,120.0934,2020-02-22,1205
Zhejiang,Mainland China,29.1832,120.0934,2020-02-21,1203
Zhejiang,Mainland China,29.1832,120.0934,2020-02-20,1175
Zhejiang,Mainland China,29.1832,120.0934,2020-02-19,1174
Zhejiang,Mainland China,29.1832,120.0934,2020-02-18,1172
Zhejiang,Mainland China,29.1832,120.0934,2020-02-17,1171
Zhejiang,Mainland China,29.1832,120.0934,2020-02-16,1167
Zhejiang,Mainland China,29.1832,120.0934,2020-02-15,1162
Zhejiang,Mainland China,29.1832,120.0934,2020-02-14,1155
Zhejiang,Mainland China,29.1832,120.0934,2020-02-13,1145
Zhejiang,Mainland China,29.1832,120.0934,2020-02-12,1131
Zhejiang,Mainland China,29.1832,120.0934,2020-02-11,1117
Zhejiang,Mainland China,29.1832,120.0934,2020-02-10,1092
Zhejiang,Mainland China,29.1832,120.0934,2020-02-09,1075
Zhejiang,Mainland China,29.1832,120.0934,2020-02-08,1048
Zhejiang,Mainland China,29.1832,120.0934,2020-02-07,1006
Zhejiang,Mainland China,29.1832,120.0934,2020-02-06,954
Zhejiang,Mainland China,29.1832,120.0934,2020-02-05,895
Zhejiang,Mainland China,29.1832,120.0934,2020-02-04,829
Zhejiang,Mainland China,29.1832,120.0934,2020-02-03,724
Zhejiang,Mainland China,29.1832,120.0934,2020-02-02,661
Zhejiang,Mainland China,29.1832,120.0934,2020-02-01,599
Zhejiang,Mainland China,29.1832,120.0934,2020-01-31,538
Zhejiang,Mainland China,29.1832,120.0934,2020-01-30,428
Zhejiang,Mainland China,29.1832,120.0934,2020-01-29,296
Zhejiang,Mainland China,29.1832,120.0934,2020-01-28,173
Zhejiang,Mainland China,29.1832,120.0934,2020-01-27,128
Zhejiang,Mainland China,29.1832,120.0934,2020-01-26,104
Zhejiang,Mainland China,29.1832,120.0934,2020-01-25,62
Zhejiang,Mainland China,29.1832,120.0934,2020-01-24,43
Zhejiang,Mainland China,29.1832,120.0934,2020-01-23,27
Zhejiang,Mainland China,29.1832,120.0934,2020-01-22,10
,Malaysia,2.5,112.5,2020-03-10,129
,Malaysia,2.5,112.5,2020-03-09,117
,Malaysia,2.5,112.5,2020-03-08,99
,Malaysia,2.5,112.5,2020-03-07,93
,Malaysia,2.5,112.5,2020-03-06,83
,Malaysia,2.5,112.5,2020-03-05,50
,Malaysia,2.5,112.5,2020-03-04,50
,Malaysia,2.5,112.5,2020-03-03,36
,Malaysia,2.5,112.5,2020-03-02,29
,Malaysia,2.5,112.5,2020-03-01,29
,Malaysia,2.5,112.5,2020-02-29,25
,Malaysia,2.5,112.5,2020-02-28,23
,Malaysia,2.5,112.5,2020-02-27,23
,Malaysia,2.5,112.5,2020-02-26,22
,Malaysia,2.5,112.5,2020-02-25,22
,Malaysia,2.5,112.5,2020-02-24,22
,Malaysia,2.5,112.5,2020-02-23,22
,Malaysia,2.5,112.5,2020-02-22,22
,Malaysia,2.5,112.5,2020-02-21,22
,Malaysia,2.5,112.5,2020-02-20,22
,Malaysia,2.5,112.5,2020-02-19,22
,Malaysia,2.5,112.5,2020-02-18,22
,Malaysia,2.5,112.5,2020-02-17,22
,Malaysia,2.5,112.5,2020-02-16,22
,Malaysia,2.5,112.5,2020-02-15,22
,Malaysia,2.5,112.5,2020-02-14,19
,Malaysia,2.5,112.5,2020-02-13,19
,Malaysia,2.5,112.5,2020-02-12,18
,Malaysia,2.5,112.5,2020-02-11,18
,Malaysia,2.5,112.5,2020-02-10,18
,Malaysia,2.5,112.5,2020-02-09,16
,Malaysia,2.5,112.5,2020-02-08,16
,Malaysia,2.5,112.5,2020-02-07,12
,Malaysia,2.5,112.5,2020-02-06,12
,Malaysia,2.5,112.5,2020-02-05,12
,Malaysia,2.5,112.5,2020-02-04,10
,Malaysia,2.5,112.5,2020-02-03,8
,Malaysia,2.5,112.5,2020-02-02,8
,Malaysia,2.5,112.5,2020-02-01,8
,Malaysia,2.5,112.5,2020-01-31,8
,Malaysia,2.5,112.5,2020-01-30,8
,Malaysia,2.5,112.5,2020-01-29,7
,Malaysia,2.5,112.5,2020-01-28,4
,Malaysia,2.5,112.5,2020-01-27,4
,Malaysia,2.5,112.5,2020-01-26,4
,Malaysia,2.5,112.5,2020-01-25,3
,Malaysia,2.5,112.5,2020-01-24,0
,Malaysia,2.5,112.5,2020-01-23,0
,Malaysia,2.5,112.5,2020-01-22,0
,Maldives,3.2028,73.2207,2020-03-10,6
,Maldives,3.2028,73.2207,2020-03-09,4
,Maldives,3.2028,73.2207,2020-03-08,4
,Maldives,3.2028,73.2207,2020-03-07,0
,Maldives,3.2028,73.2207,2020-03-06,0
,Maldives,3.2028,73.2207,2020-03-05,0
,Maldives,3.2028,73.2207,2020-03-04,0
,Maldives,3.2028,73.2207,2020-03-03,0
,Maldives,3.2028,73.2207,2020-03-02,0
,Maldives,3.2028,73.2207,2020-03-01,0
,Maldives,3.2028,73.2207,2020-02-29,0
,Maldives,3.2028,73.2207,2020-02-28,0
,Maldives,3.2028,73.2207,2020-02-27,0
,Maldives,3.2028,73.2207,2020-02-26,0
,Maldives,3.2028,73.2207,2020-02-25,0
,Maldives,3.2028,73.2207,2020-02-24,0
,Maldives,3.2028,73.2207,2020-02-23,0
,Maldives,3.2028,73.2207,2020-02-22,0
,Maldives,3.2028,73.2207,2020-02-21,0
,Maldives,3.2028,73.2207,2020-02-20,0
,Maldives,3.2028,73.2207,2020-02-19,0
,Maldives,3.2028,73.2207,2020-02-18,0
,Maldives,3.2028,73.2207,2020-02-17,0
,Maldives,3.2028,73.2207,2020-02-16,0
,Maldives,3.2028,73.2207,2020-02-15,0
,Maldives,3.2028,73.2207,2020-02-14,0
,Maldives,3.2028,73.2207,2020-02-13,0
,Maldives,3.2028,73.2207,2020-02-12,0
,Maldives,3.2028,73.2207,2020-02-11,0
,Maldives,3.2028,73.2207,2020-02-10,0
,Maldives,3.2028,73.2207,2020-02-09,0
,Maldives,3.2028,73.2207,2020-02-08,0
,Maldives,3.2028,73.2207,2020-02-07,0
,Maldives,3.2028,73.2207,2020-02-06,0
,Maldives,3.2028,73.2207,2020-02-05,0
,Maldives,3.2028,73.2207,2020-02-04,0
,Maldives,3.2028,73.2207,2020-02-03,0
,Maldives,3.2028,73.2207,2020-02-02,0
,Maldives,3.2028,73.2207,2020-02-01,0
,Maldives,3.2028,73.2207,2020-01-31,0
,Maldives,3.2028,73.2207,2020-01-30,0
,Maldives,3.2028,73.2207,2020-01-29,0
,Maldives,3.2028,73.2207,2020-01-28,0
,Maldives,3.2028,73.2207,2020-01-27,0
,Maldives,3.2028,73.2207,2020-01-26,0
,Maldives,3.2028,73.2207,2020-01-25,0
,Maldives,3.2028,73.2207,2020-01-24,0
,Maldives,3.2028,73.2207,2020-01-23,0
,Maldives,3.2028,73.2207,2020-01-22,0
,Malta,35.9375,14.3754,2020-03-10,5
,Malta,35.9375,14.3754,2020-03-09,3
,Malta,35.9375,14.3754,2020-03-08,3
,Malta,35.9375,14.3754,2020-03-07,3
,Malta,35.9375,14.3754,2020-03-06,0
,Malta,35.9375,14.3754,2020-03-05,0
,Malta,35.9375,14.3754,2020-03-04,0
,Malta,35.9375,14.3754,2020-03-03,0
,Malta,35.9375,14.3754,2020-03-02,0
,Malta,35.9375,14.3754,2020-03-01,0
,Malta,35.9375,14.3754,2020-02-29,0
,Malta,35.9375,14.3754,2020-02-28,0
,Malta,35.9375,14.3754,2020-02-27,0
,Malta,35.9375,14.3754,2020-02-26,0
,Malta,35.9375,14.3754,2020-02-25,0
,Malta,35.9375,14.3754,2020-02-24,0
,Malta,35.9375,14.3754,2020-02-23,0
,Malta,35.9375,14.3754,2020-02-22,0
,Malta,35.9375,14.3754,2020-02-21,0
,Malta,35.9375,14.3754,2020-02-20,0
,Malta,35.9375,14.3754,2020-02-19,0
,Malta,35.9375,14.3754,2020-02-18,0
,Malta,35.9375,14.3754,2020-02-17,0
,Malta,35.9375,14.3754,2020-02-16,0
,Malta,35.9375,14.3754,2020-02-15,0
,Malta,35.9375,14.3754,2020-02-14,0
,Malta,35.9375,14.3754,2020-02-13,0
,Malta,35.9375,14.3754,2020-02-12,0
,Malta,35.9375,14.3754,2020-02-11,0
,Malta,35.9375,14.3754,2020-02-10,0
,Malta,35.9375,14.3754,2020-02-09,0
,Malta,35.9375,14.3754,2020-02-08,0
,Malta,35.9375,14.3754,2020-02-07,0
,Malta,35.9375,14.3754,2020-02-06,0
,Malta,35.9375,14.3754,2020-02-05,0
,Malta,35.9375,14.3754,2020-02-04,0
,Malta,35.9375,14.3754,2020-02-03,0
,Malta,35.9375,14.3754,2020-02-02,0
,Malta,35.9375,14.3754,2020-02-01,0
,Malta,35.9375,14.3754,2020-01-31,0
,Malta,35.9375,14.3754,2020-01-30,0
,Malta,35.9375,14.3754,2020-01-29,0
,Malta,35.9375,14.3754,2020-01-28,0
,Malta,35.9375,14.3754,2020-01-27,0
,Malta,35.9375,14.3754,2020-01-26,0
,Malta,35.9375,14.3754,2020-01-25,0
,Malta,35.9375,14.3754,2020-01-24,0
,Malta,35.9375,14.3754,2020-01-23,0
,Malta,35.9375,14.3754,2020-01-22,0
,Martinique,14.6415,-61.0242,2020-03-10,2
,Martinique,14.6415,-61.0242,2020-03-09,2
,Martinique,14.6415,-61.0242,2020-03-08,2
,Martinique,14.6415,-61.0242,2020-03-07,2
,Martinique,14.6415,-61.0242,2020-03-06,0
,Martinique,14.6415,-61.0242,2020-03-05,0
,Martinique,14.6415,-61.0242,2020-03-04,0
,Martinique,14.6415,-61.0242,2020-03-03,0
,Martinique,14.6415,-61.0242,2020-03-02,0
,Martinique,14.6415,-61.0242,2020-03-01,0
,Martinique,14.6415,-61.0242,2020-02-29,0
,Martinique,14.6415,-61.0242,2020-02-28,0
,Martinique,14.6415,-61.0242,2020-02-27,0
,Martinique,14.6415,-61.0242,2020-02-26,0
,Martinique,14.6415,-61.0242,2020-02-25,0
,Martinique,14.6415,-61.0242,2020-02-24,0
,Martinique,14.6415,-61.0242,2020-02-23,0
,Martinique,14.6415,-61.0242,2020-02-22,0
,Martinique,14.6415,-61.0242,2020-02-21,0
,Martinique,14.6415,-61.0242,2020-02-20,0
,Martinique,14.6415,-61.0242,2020-02-19,0
,Martinique,14.6415,-61.0242,2020-02-18,0
,Martinique,14.6415,-61.0242,2020-02-17,0
,Martinique,14.6415,-61.0242,2020-02-16,0
,Martinique,14.6415,-61.0242,2020-02-15,0
,Martinique,14.6415,-61.0242,2020-02-14,0
,Martinique,14.6415,-61.0242,2020-02-13,0
,Martinique,14.6415,-61.0242,2020-02-12,0
,Martinique,14.6415,-61.0242,2020-02-11,0
,Martinique,14.6415,-61.0242,2020-02-10,0
,Martinique,14.6415,-61.0242,2020-02-09,0
,Martinique,14.6415,-61.0242,2020-02-08,0
,Martinique,14.6415,-61.0242,2020-02-07,0
,Martinique,14.6415,-61.0242,2020-02-06,0
,Martinique,14.6415,-61.0242,2020-02-05,0
,Martinique,14.6415,-61.0242,2020-02-04,0
,Martinique,14.6415,-61.0242,2020-02-03,0
,Martinique,14.6415,-61.0242,2020-02-02,0
,Martinique,14.6415,-61.0242,2020-02-01,0
,Martinique,14.6415,-61.0242,2020-01-31,0
,Martinique,14.6415,-61.0242,2020-01-30,0
,Martinique,14.6415,-61.0242,2020-01-29,0
,Martinique,14.6415,-61.0242,2020-01-28,0
,Martinique,14.6415,-61.0242,2020-01-27,0
,Martinique,14.6415,-61.0242,2020-01-26,0
,Martinique,14.6415,-61.0242,2020-01-25,0
,Martinique,14.6415,-61.0242,2020-01-24,0
,Martinique,14.6415,-61.0242,2020-01-23,0
,Martinique,14.6415,-61.0242,2020-01-22,0
,Mexico,23.6345,-102.5528,2020-03-10,7
,Mexico,23.6345,-102.5528,2020-03-09,7
,Mexico,23.6345,-102.5528,2020-03-08,7
,Mexico,23.6345,-102.5528,2020-03-07,6
,Mexico,23.6345,-102.5528,2020-03-06,6
,Mexico,23.6345,-102.5528,2020-03-05,5
,Mexico,23.6345,-102.5528,2020-03-04,5
,Mexico,23.6345,-102.5528,2020-03-03,5
,Mexico,23.6345,-102.5528,2020-03-02,5
,Mexico,23.6345,-102.5528,2020-03-01,5
,Mexico,23.6345,-102.5528,2020-02-29,4
,Mexico,23.6345,-102.5528,2020-02-28,1
,Mexico,23.6345,-102.5528,2020-02-27,0
,Mexico,23.6345,-102.5528,2020-02-26,0
,Mexico,23.6345,-102.5528,2020-02-25,0
,Mexico,23.6345,-102.5528,2020-02-24,0
,Mexico,23.6345,-102.5528,2020-02-23,0
,Mexico,23.6345,-102.5528,2020-02-22,0
,Mexico,23.6345,-102.5528,2020-02-21,0
,Mexico,23.6345,-102.5528,2020-02-20,0
,Mexico,23.6345,-102.5528,2020-02-19,0
,Mexico,23.6345,-102.5528,2020-02-18,0
,Mexico,23.6345,-102.5528,2020-02-17,0
,Mexico,23.6345,-102.5528,2020-02-16,0
,Mexico,23.6345,-102.5528,2020-02-15,0
,Mexico,23.6345,-102.5528,2020-02-14,0
,Mexico,23.6345,-102.5528,2020-02-13,0
,Mexico,23.6345,-102.5528,2020-02-12,0
,Mexico,23.6345,-102.5528,2020-02-11,0
,Mexico,23.6345,-102.5528,2020-02-10,0
,Mexico,23.6345,-102.5528,2020-02-09,0
,Mexico,23.6345,-102.5528,2020-02-08,0
,Mexico,23.6345,-102.5528,2020-02-07,0
,Mexico,23.6345,-102.5528,2020-02-06,0
,Mexico,23.6345,-102.5528,2020-02-05,0
,Mexico,23.6345,-102.5528,2020-02-04,0
,Mexico,23.6345,-102.5528,2020-02-03,0
,Mexico,23.6345,-102.5528,2020-02-02,0
,Mexico,23.6345,-102.5528,2020-02-01,0
,Mexico,23.6345,-102.5528,2020-01-31,0
,Mexico,23.6345,-102.5528,2020-01-30,0
,Mexico,23.6345,-102.5528,2020-01-29,0
,Mexico,23.6345,-102.5528,2020-01-28,0
,Mexico,23.6345,-102.5528,2020-01-27,0
,Mexico,23.6345,-102.5528,2020-01-26,0
,Mexico,23.6345,-102.5528,2020-01-25,0
,Mexico,23.6345,-102.5528,2020-01-24,0
,Mexico,23.6345,-102.5528,2020-01-23,0
,Mexico,23.6345,-102.5528,2020-01-22,0
,Monaco,43.7333,7.4167,2020-03-10,1
,Monaco,43.7333,7.4167,2020-03-09,1
,Monaco,43.7333,7.4167,2020-03-08,1
,Monaco,43.7333,7.4167,2020-03-07,1
,Monaco,43.7333,7.4167,2020-03-06,1
,Monaco,43.7333,7.4167,2020-03-05,1
,Monaco,43.7333,7.4167,2020-03-04,1
,Monaco,43.7333,7.4167,2020-03-03,1
,Monaco,43.7333,7.4167,2020-03-02,1
,Monaco,43.7333,7.4167,2020-03-01,1
,Monaco,43.7333,7.4167,2020-02-29,1
,Monaco,43.7333,7.4167,2020-02-28,0
,Monaco,43.7333,7.4167,2020-02-27,0
,Monaco,43.7333,7.4167,2020-02-26,0
,Monaco,43.7333,7.4167,2020-02-25,0
,Monaco,43.7333,7.4167,2020-02-24,0
,Monaco,43.7333,7.4167,2020-02-23,0
,Monaco,43.7333,7.4167,2020-02-22,0
,Monaco,43.7333,7.4167,2020-02-21,0
,Monaco,43.7333,7.4167,2020-02-20,0
,Monaco,43.7333,7.4167,2020-02-19,0
,Monaco,43.7333,7.4167,2020-02-18,0
,Monaco,43.7333,7.4167,2020-02-17,0
,Monaco,43.7333,7.4167,2020-02-16,0
,Monaco,43.7333,7.4167,2020-02-15,0
,Monaco,43.7333,7.4167,2020-02-14,0
,Monaco,43.7333,7.4167,2020-02-13,0
,Monaco,43.7333,7.4167,2020-02-12,0
,Monaco,43.7333,7.4167,2020-02-11,0
